"grid_id","consumption","max","mean","min","new1","new_month","day"
1001,0.0844166666666667,15,14,14,"2010-09-05","Sep-10","05"
1524,0.0253333333333333,15,14,14,"2010-09-05","Sep-10","05"
1821,0.0175208333333333,15,14,14,"2010-09-05","Sep-10","05"
1000,0.151125,14,14,14,"2010-09-06","Sep-10","06"
1001,0.0845625,14,14,14,"2010-09-06","Sep-10","06"
1524,0.333458333333333,14,14,14,"2010-09-06","Sep-10","06"
1821,0.157270833333333,14,14,14,"2010-09-06","Sep-10","06"
1000,0.154,18,15,10,"2010-09-07","Sep-10","07"
1001,0.0845,18,15,10,"2010-09-07","Sep-10","07"
1524,0.114916666666667,18,15,10,"2010-09-07","Sep-10","07"
1821,0.131,18,15,10,"2010-09-07","Sep-10","07"
1000,0.226895833333333,19,14,10,"2010-09-08","Sep-10","08"
1001,0.0843333333333333,19,14,10,"2010-09-08","Sep-10","08"
1524,0.686,19,14,10,"2010-09-08","Sep-10","08"
1821,0.1238125,19,14,10,"2010-09-08","Sep-10","08"
1000,0.198479166666667,19,16,12,"2010-09-09","Sep-10","09"
1001,0.0843125,19,16,12,"2010-09-09","Sep-10","09"
1524,0.452166666666667,19,16,12,"2010-09-09","Sep-10","09"
1821,0.1155625,19,16,12,"2010-09-09","Sep-10","09"
1000,0.144854166666667,20,16,13,"2010-09-10","Sep-10","10"
1001,0.0841041666666667,20,16,13,"2010-09-10","Sep-10","10"
1524,0.526020833333333,20,16,13,"2010-09-10","Sep-10","10"
1821,0.0198541666666667,20,16,13,"2010-09-10","Sep-10","10"
1000,0.123729166666667,18,14,11,"2010-09-11","Sep-10","11"
1001,0.085125,18,14,11,"2010-09-11","Sep-10","11"
1524,0.110041666666667,18,14,11,"2010-09-11","Sep-10","11"
1821,0.0182291666666667,18,14,11,"2010-09-11","Sep-10","11"
1000,0.0493333333333333,16,12,8,"2010-09-12","Sep-10","12"
1001,0.084625,16,12,8,"2010-09-12","Sep-10","12"
1524,0.0224791666666667,16,12,8,"2010-09-12","Sep-10","12"
1821,0.0169583333333333,16,12,8,"2010-09-12","Sep-10","12"
1000,0.04775,20,16,12,"2010-09-13","Sep-10","13"
1001,0.0834375,20,16,12,"2010-09-13","Sep-10","13"
1524,0.152708333333333,20,16,12,"2010-09-13","Sep-10","13"
1821,0.104208333333333,20,16,12,"2010-09-13","Sep-10","13"
1000,0.0472291666666667,16,13,10,"2010-09-14","Sep-10","14"
1001,0.0839166666666667,16,13,10,"2010-09-14","Sep-10","14"
1524,0.134666666666667,16,13,10,"2010-09-14","Sep-10","14"
1821,0.137583333333333,16,13,10,"2010-09-14","Sep-10","14"
1000,0.0470208333333333,16,12,9,"2010-09-15","Sep-10","15"
1001,0.0839166666666667,16,12,9,"2010-09-15","Sep-10","15"
1524,0.980979166666667,16,12,9,"2010-09-15","Sep-10","15"
1821,0.137375,16,12,9,"2010-09-15","Sep-10","15"
1000,0.0430833333333333,15,12,9,"2010-09-16","Sep-10","16"
1001,0.0844166666666667,15,12,9,"2010-09-16","Sep-10","16"
1524,0.419479166666667,15,12,9,"2010-09-16","Sep-10","16"
1821,0.229375,15,12,9,"2010-09-16","Sep-10","16"
1000,0.0433541666666667,14,10,5,"2010-09-17","Sep-10","17"
1001,0.0840416666666667,14,10,5,"2010-09-17","Sep-10","17"
1524,0.644229166666667,14,10,5,"2010-09-17","Sep-10","17"
1821,0.0173125,14,10,5,"2010-09-17","Sep-10","17"
1000,0.0416666666666667,14,9,4,"2010-09-18","Sep-10","18"
1001,0.0850208333333333,14,9,4,"2010-09-18","Sep-10","18"
1524,0.0655833333333333,14,9,4,"2010-09-18","Sep-10","18"
1821,0.0165416666666667,14,9,4,"2010-09-18","Sep-10","18"
1000,0.0476666666666667,17,14,12,"2010-09-19","Sep-10","19"
1001,0.0844375,17,14,12,"2010-09-19","Sep-10","19"
1524,0.0201458333333333,17,14,12,"2010-09-19","Sep-10","19"
1821,0.0170833333333333,17,14,12,"2010-09-19","Sep-10","19"
1000,0.122020833333333,19,16,13,"2010-09-20","Sep-10","20"
1001,0.0839375,19,16,13,"2010-09-20","Sep-10","20"
1524,0.101291666666667,19,16,13,"2010-09-20","Sep-10","20"
1821,0.119895833333333,19,16,13,"2010-09-20","Sep-10","20"
1000,0.249395833333333,19,15,11,"2010-09-21","Sep-10","21"
1001,0.084375,19,15,11,"2010-09-21","Sep-10","21"
1524,0.097875,19,15,11,"2010-09-21","Sep-10","21"
1821,0.1689375,19,15,11,"2010-09-21","Sep-10","21"
1000,0.207583333333333,20,16,13,"2010-09-22","Sep-10","22"
1001,0.0843333333333333,20,16,13,"2010-09-22","Sep-10","22"
1524,0.920270833333333,20,16,13,"2010-09-22","Sep-10","22"
1821,0.164270833333333,20,16,13,"2010-09-22","Sep-10","22"
1000,0.364104166666667,16,14,11,"2010-09-23","Sep-10","23"
1001,0.0844583333333333,16,14,11,"2010-09-23","Sep-10","23"
1524,0.131979166666667,16,14,11,"2010-09-23","Sep-10","23"
1821,0.0999583333333333,16,14,11,"2010-09-23","Sep-10","23"
1000,0.2056875,13,9,5,"2010-09-24","Sep-10","24"
1001,0.0841875,13,9,5,"2010-09-24","Sep-10","24"
1524,0.109083333333333,13,9,5,"2010-09-24","Sep-10","24"
1821,0.02025,13,9,5,"2010-09-24","Sep-10","24"
1000,0.379770833333333,11,6,2,"2010-09-25","Sep-10","25"
1001,0.0846458333333333,11,6,2,"2010-09-25","Sep-10","25"
1524,0.0183333333333333,11,6,2,"2010-09-25","Sep-10","25"
1821,0.0247916666666667,11,6,2,"2010-09-25","Sep-10","25"
1000,0.40025,13,10,6,"2010-09-26","Sep-10","26"
1001,0.0840625,13,10,6,"2010-09-26","Sep-10","26"
1524,0.0178125,13,10,6,"2010-09-26","Sep-10","26"
1821,0.0159791666666667,13,10,6,"2010-09-26","Sep-10","26"
1000,0.327770833333333,15,8,2,"2010-09-27","Sep-10","27"
1001,0.0841875,15,8,2,"2010-09-27","Sep-10","27"
1524,0.0997083333333333,15,8,2,"2010-09-27","Sep-10","27"
1821,0.152375,15,8,2,"2010-09-27","Sep-10","27"
1000,0.329583333333333,16,13,10,"2010-09-28","Sep-10","28"
1001,0.0844166666666667,16,13,10,"2010-09-28","Sep-10","28"
1524,0.300708333333333,16,13,10,"2010-09-28","Sep-10","28"
1821,0.148333333333333,16,13,10,"2010-09-28","Sep-10","28"
1000,0.220125,16,12,9,"2010-09-29","Sep-10","29"
1001,0.0844166666666667,16,12,9,"2010-09-29","Sep-10","29"
1524,1.00277083333333,16,12,9,"2010-09-29","Sep-10","29"
1821,0.1544375,16,12,9,"2010-09-29","Sep-10","29"
1000,0.210666666666667,16,10,4,"2010-09-30","Sep-10","30"
1001,0.0842916666666667,16,10,4,"2010-09-30","Sep-10","30"
1524,0.485875,16,10,4,"2010-09-30","Sep-10","30"
1821,0.148229166666667,16,10,4,"2010-09-30","Sep-10","30"
1000,0.1984375,16,12,9,"2010-10-01","Oct-10","01"
1001,0.0844375,16,12,9,"2010-10-01","Oct-10","01"
1524,0.813833333333333,16,12,9,"2010-10-01","Oct-10","01"
1821,0.0198125,16,12,9,"2010-10-01","Oct-10","01"
1000,0.204770833333333,14,11,8,"2010-10-02","Oct-10","02"
1001,0.08425,14,11,8,"2010-10-02","Oct-10","02"
1524,0.043125,14,11,8,"2010-10-02","Oct-10","02"
1821,0.0251458333333333,14,11,8,"2010-10-02","Oct-10","02"
1000,0.347333333333333,16,12,9,"2010-10-03","Oct-10","03"
1001,0.0846458333333333,16,12,9,"2010-10-03","Oct-10","03"
1524,0.018125,16,12,9,"2010-10-03","Oct-10","03"
1821,0.0167083333333333,16,12,9,"2010-10-03","Oct-10","03"
1000,0.2495,16,12,8,"2010-10-04","Oct-10","04"
1001,0.0840833333333333,16,12,8,"2010-10-04","Oct-10","04"
1524,0.150479166666667,16,12,8,"2010-10-04","Oct-10","04"
1821,0.1471875,16,12,8,"2010-10-04","Oct-10","04"
1000,0.190020833333333,16,14,11,"2010-10-05","Oct-10","05"
1001,0.084125,16,14,11,"2010-10-05","Oct-10","05"
1524,0.0862291666666667,16,14,11,"2010-10-05","Oct-10","05"
1821,0.148041666666667,16,14,11,"2010-10-05","Oct-10","05"
1000,0.302791666666667,16,12,7,"2010-10-06","Oct-10","06"
1001,0.0841875,16,12,7,"2010-10-06","Oct-10","06"
1524,0.431229166666667,16,12,7,"2010-10-06","Oct-10","06"
1821,0.164145833333333,16,12,7,"2010-10-06","Oct-10","06"
1000,0.124291666666667,16,13,10,"2010-10-07","Oct-10","07"
1001,0.0843541666666667,16,13,10,"2010-10-07","Oct-10","07"
1524,0.188583333333333,16,13,10,"2010-10-07","Oct-10","07"
1821,0.137833333333333,16,13,10,"2010-10-07","Oct-10","07"
1000,0.282958333333333,18,15,12,"2010-10-08","Oct-10","08"
1001,0.0840208333333333,18,15,12,"2010-10-08","Oct-10","08"
1524,1.05872916666667,18,15,12,"2010-10-08","Oct-10","08"
1821,0.0201458333333333,18,15,12,"2010-10-08","Oct-10","08"
1000,0.245458333333333,15,14,13,"2010-10-09","Oct-10","09"
1001,0.0845833333333333,15,14,13,"2010-10-09","Oct-10","09"
1524,0.0375833333333333,15,14,13,"2010-10-09","Oct-10","09"
1821,0.02875,15,14,13,"2010-10-09","Oct-10","09"
1000,0.0953333333333333,14,13,12,"2010-10-10","Oct-10","10"
1001,0.0846041666666667,14,13,12,"2010-10-10","Oct-10","10"
1524,0.0213125,14,13,12,"2010-10-10","Oct-10","10"
1821,0.0169375,14,13,12,"2010-10-10","Oct-10","10"
1000,0.172791666666667,15,10,5,"2010-10-11","Oct-10","11"
1001,0.08375,15,10,5,"2010-10-11","Oct-10","11"
1524,0.085375,15,10,5,"2010-10-11","Oct-10","11"
1821,0.1615,15,10,5,"2010-10-11","Oct-10","11"
1000,0.2071875,14,8,3,"2010-10-12","Oct-10","12"
1001,0.0842083333333333,14,8,3,"2010-10-12","Oct-10","12"
1524,0.10975,14,8,3,"2010-10-12","Oct-10","12"
1821,0.129416666666667,14,8,3,"2010-10-12","Oct-10","12"
1000,0.123729166666667,10,8,5,"2010-10-13","Oct-10","13"
1001,0.0845416666666667,10,8,5,"2010-10-13","Oct-10","13"
1524,0.451270833333333,10,8,5,"2010-10-13","Oct-10","13"
1821,0.141958333333333,10,8,5,"2010-10-13","Oct-10","13"
1000,0.220958333333333,10,9,8,"2010-10-14","Oct-10","14"
1001,0.0839583333333333,10,9,8,"2010-10-14","Oct-10","14"
1524,0.479625,10,9,8,"2010-10-14","Oct-10","14"
1821,0.118666666666667,10,9,8,"2010-10-14","Oct-10","14"
1000,0.224166666666667,14,10,6,"2010-10-15","Oct-10","15"
1001,0.0839791666666667,14,10,6,"2010-10-15","Oct-10","15"
1524,1.02847916666667,14,10,6,"2010-10-15","Oct-10","15"
1821,0.0161875,14,10,6,"2010-10-15","Oct-10","15"
1000,0.174770833333333,12,8,3,"2010-10-16","Oct-10","16"
1001,0.0841041666666667,12,8,3,"2010-10-16","Oct-10","16"
1524,0.049625,12,8,3,"2010-10-16","Oct-10","16"
1821,0.0225208333333333,12,8,3,"2010-10-16","Oct-10","16"
1000,0.182395833333333,12,7,2,"2010-10-17","Oct-10","17"
1001,0.0845833333333333,12,7,2,"2010-10-17","Oct-10","17"
1524,0.0164375,12,7,2,"2010-10-17","Oct-10","17"
1821,0.0159166666666667,12,7,2,"2010-10-17","Oct-10","17"
1000,0.2584375,12,10,8,"2010-10-18","Oct-10","18"
1001,0.0842291666666667,12,10,8,"2010-10-18","Oct-10","18"
1524,0.151729166666667,12,10,8,"2010-10-18","Oct-10","18"
1821,0.17775,12,10,8,"2010-10-18","Oct-10","18"
1000,0.198520833333333,11,7,3,"2010-10-19","Oct-10","19"
1001,0.0841875,11,7,3,"2010-10-19","Oct-10","19"
1524,0.122458333333333,11,7,3,"2010-10-19","Oct-10","19"
1821,0.1651875,11,7,3,"2010-10-19","Oct-10","19"
1000,0.40175,9,4,0,"2010-10-20","Oct-10","20"
1001,0.0847291666666667,9,4,0,"2010-10-20","Oct-10","20"
1524,0.0943333333333333,9,4,0,"2010-10-20","Oct-10","20"
1821,0.149291666666667,9,4,0,"2010-10-20","Oct-10","20"
1000,0.21775,12,8,4,"2010-10-21","Oct-10","21"
1001,0.0837083333333333,12,8,4,"2010-10-21","Oct-10","21"
1524,0.451395833333333,12,8,4,"2010-10-21","Oct-10","21"
1821,0.114020833333333,12,8,4,"2010-10-21","Oct-10","21"
1000,0.162125,11,9,7,"2010-10-22","Oct-10","22"
1001,0.0840208333333333,11,9,7,"2010-10-22","Oct-10","22"
1524,1.01066666666667,11,9,7,"2010-10-22","Oct-10","22"
1821,0.00752083333333333,11,9,7,"2010-10-22","Oct-10","22"
1000,0.0994166666666667,11,8,5,"2010-10-23","Oct-10","23"
1001,0.0848541666666667,11,8,5,"2010-10-23","Oct-10","23"
1524,0,11,8,5,"2010-10-23","Oct-10","23"
1821,0.019,11,8,5,"2010-10-23","Oct-10","23"
1000,0.156958333333333,9,4,0,"2010-10-24","Oct-10","24"
1001,0.083875,9,4,0,"2010-10-24","Oct-10","24"
1524,0,9,4,0,"2010-10-24","Oct-10","24"
1821,0.0132916666666667,9,4,0,"2010-10-24","Oct-10","24"
1000,0.1064375,11,4,-3,"2010-10-25","Oct-10","25"
1001,0.0848125,11,4,-3,"2010-10-25","Oct-10","25"
1524,0,11,4,-3,"2010-10-25","Oct-10","25"
1821,0.012625,11,4,-3,"2010-10-25","Oct-10","25"
1000,0.237916666666667,17,13,9,"2010-10-26","Oct-10","26"
1001,0.0836458333333333,17,13,9,"2010-10-26","Oct-10","26"
1524,0.132854166666667,17,13,9,"2010-10-26","Oct-10","26"
1821,0.137708333333333,17,13,9,"2010-10-26","Oct-10","26"
1000,0.326958333333333,13,12,10,"2010-10-27","Oct-10","27"
1001,0.0836875,13,12,10,"2010-10-27","Oct-10","27"
1524,0.502791666666667,13,12,10,"2010-10-27","Oct-10","27"
1821,0.183875,13,12,10,"2010-10-27","Oct-10","27"
1000,0.223333333333333,16,12,8,"2010-10-28","Oct-10","28"
1001,0.0839375,16,12,8,"2010-10-28","Oct-10","28"
1524,0.808791666666667,16,12,8,"2010-10-28","Oct-10","28"
1821,0.139104166666667,16,12,8,"2010-10-28","Oct-10","28"
1000,0.1220625,14,10,7,"2010-10-29","Oct-10","29"
1001,0.0837708333333333,14,10,7,"2010-10-29","Oct-10","29"
1524,1.0945625,14,10,7,"2010-10-29","Oct-10","29"
1821,0.0139791666666667,14,10,7,"2010-10-29","Oct-10","29"
1000,0.1559375,12,8,4,"2010-10-30","Oct-10","30"
1001,0.0844166666666667,12,8,4,"2010-10-30","Oct-10","30"
1524,0.038,12,8,4,"2010-10-30","Oct-10","30"
1821,0.0200208333333333,12,8,4,"2010-10-30","Oct-10","30"
1000,0.1349375,11,7,3,"2010-10-31","Oct-10","31"
1001,0.0843125,11,7,3,"2010-10-31","Oct-10","31"
1524,0.0173333333333333,11,7,3,"2010-10-31","Oct-10","31"
1821,0.0304791666666667,11,7,3,"2010-10-31","Oct-10","31"
1000,0.377333333333333,14,8,3,"2010-11-01","Nov-10","01"
1001,0.0841666666666667,14,8,3,"2010-11-01","Nov-10","01"
1524,0.205291666666667,14,8,3,"2010-11-01","Nov-10","01"
1821,0.198791666666667,14,8,3,"2010-11-01","Nov-10","01"
1000,0.195,13,12,10,"2010-11-02","Nov-10","02"
1001,0.0841041666666667,13,12,10,"2010-11-02","Nov-10","02"
1524,0.229708333333333,13,12,10,"2010-11-02","Nov-10","02"
1821,0.1841875,13,12,10,"2010-11-02","Nov-10","02"
1000,0.235729166666667,15,12,8,"2010-11-03","Nov-10","03"
1001,0.0837291666666667,15,12,8,"2010-11-03","Nov-10","03"
1524,0.190125,15,12,8,"2010-11-03","Nov-10","03"
1821,0.193916666666667,15,12,8,"2010-11-03","Nov-10","03"
1000,0.264916666666667,15,13,11,"2010-11-04","Nov-10","04"
1001,0.0839375,15,13,11,"2010-11-04","Nov-10","04"
1524,0.334083333333333,15,13,11,"2010-11-04","Nov-10","04"
1821,0.173729166666667,15,13,11,"2010-11-04","Nov-10","04"
1000,0.222520833333333,11,10,8,"2010-11-05","Nov-10","05"
1001,0.0840208333333333,11,10,8,"2010-11-05","Nov-10","05"
1524,0.36075,11,10,8,"2010-11-05","Nov-10","05"
1821,0.0455625,11,10,8,"2010-11-05","Nov-10","05"
1000,0.380645833333333,7,4,2,"2010-11-06","Nov-10","06"
1001,0.0847083333333333,7,4,2,"2010-11-06","Nov-10","06"
1524,0.066,7,4,2,"2010-11-06","Nov-10","06"
1821,0.0196458333333333,7,4,2,"2010-11-06","Nov-10","06"
1000,0.281541666666667,6,4,1,"2010-11-07","Nov-10","07"
1001,0.0838958333333333,6,4,1,"2010-11-07","Nov-10","07"
1524,0.0161458333333333,6,4,1,"2010-11-07","Nov-10","07"
1821,0.0141666666666667,6,4,1,"2010-11-07","Nov-10","07"
1000,0.2359375,8,6,4,"2010-11-08","Nov-10","08"
1001,0.0843333333333333,8,6,4,"2010-11-08","Nov-10","08"
1524,0.0978541666666667,8,6,4,"2010-11-08","Nov-10","08"
1821,0.1846875,8,6,4,"2010-11-08","Nov-10","08"
1000,0.2380625,8,6,3,"2010-11-09","Nov-10","09"
1001,0.134645833333333,8,6,3,"2010-11-09","Nov-10","09"
1524,0.152770833333333,8,6,3,"2010-11-09","Nov-10","09"
1821,0.1605,8,6,3,"2010-11-09","Nov-10","09"
1000,0.238125,8,4,-1,"2010-11-10","Nov-10","10"
1001,0.083625,8,4,-1,"2010-11-10","Nov-10","10"
1524,0.626333333333333,8,4,-1,"2010-11-10","Nov-10","10"
1821,0.182479166666667,8,4,-1,"2010-11-10","Nov-10","10"
1000,0.2300625,10,7,4,"2010-11-11","Nov-10","11"
1001,0.0841875,10,7,4,"2010-11-11","Nov-10","11"
1524,0.723458333333333,10,7,4,"2010-11-11","Nov-10","11"
1821,0.1680625,10,7,4,"2010-11-11","Nov-10","11"
1000,0.150666666666667,9,8,6,"2010-11-12","Nov-10","12"
1001,0.0842708333333333,9,8,6,"2010-11-12","Nov-10","12"
1524,0.410520833333333,9,8,6,"2010-11-12","Nov-10","12"
1821,0.0435,9,8,6,"2010-11-12","Nov-10","12"
1000,0.35475,8,6,4,"2010-11-13","Nov-10","13"
1001,0.0846041666666667,8,6,4,"2010-11-13","Nov-10","13"
1524,0.129375,8,6,4,"2010-11-13","Nov-10","13"
1821,0.039375,8,6,4,"2010-11-13","Nov-10","13"
1000,0.155166666666667,6,2,-1,"2010-11-14","Nov-10","14"
1001,0.0841458333333333,6,2,-1,"2010-11-14","Nov-10","14"
1524,0.0142708333333333,6,2,-1,"2010-11-14","Nov-10","14"
1821,0.0184583333333333,6,2,-1,"2010-11-14","Nov-10","14"
1000,0.232395833333333,8,3,-2,"2010-11-15","Nov-10","15"
1001,0.0838541666666667,8,3,-2,"2010-11-15","Nov-10","15"
1524,0.168770833333333,8,3,-2,"2010-11-15","Nov-10","15"
1821,0.188708333333333,8,3,-2,"2010-11-15","Nov-10","15"
1000,0.272916666666667,10,6,3,"2010-11-16","Nov-10","16"
1001,0.0835625,10,6,3,"2010-11-16","Nov-10","16"
1524,0.560208333333333,10,6,3,"2010-11-16","Nov-10","16"
1821,0.1665,10,6,3,"2010-11-16","Nov-10","16"
1000,0.225041666666667,11,10,8,"2010-11-17","Nov-10","17"
1001,0.0837708333333333,11,10,8,"2010-11-17","Nov-10","17"
1524,0.233625,11,10,8,"2010-11-17","Nov-10","17"
1821,0.145395833333333,11,10,8,"2010-11-17","Nov-10","17"
1000,0.2120625,10,8,6,"2010-11-18","Nov-10","18"
1001,0.0838958333333333,10,8,6,"2010-11-18","Nov-10","18"
1524,1.2233125,10,8,6,"2010-11-18","Nov-10","18"
1821,0.1615625,10,8,6,"2010-11-18","Nov-10","18"
1000,0.234666666666667,10,5,0,"2010-11-19","Nov-10","19"
1001,0.0842708333333333,10,5,0,"2010-11-19","Nov-10","19"
1524,0.333895833333333,10,5,0,"2010-11-19","Nov-10","19"
1821,0.0175416666666667,10,5,0,"2010-11-19","Nov-10","19"
1000,0.453854166666667,9,6,3,"2010-11-20","Nov-10","20"
1001,0.0840208333333333,9,6,3,"2010-11-20","Nov-10","20"
1524,0.05525,9,6,3,"2010-11-20","Nov-10","20"
1821,0.0259791666666667,9,6,3,"2010-11-20","Nov-10","20"
1000,0.3810625,6,4,2,"2010-11-21","Nov-10","21"
1001,0.0841458333333334,6,4,2,"2010-11-21","Nov-10","21"
1524,0.015375,6,4,2,"2010-11-21","Nov-10","21"
1821,0.0199791666666667,6,4,2,"2010-11-21","Nov-10","21"
1000,0.195791666666667,7,4,0,"2010-11-22","Nov-10","22"
1001,0.0834166666666667,7,4,0,"2010-11-22","Nov-10","22"
1524,0.300958333333333,7,4,0,"2010-11-22","Nov-10","22"
1821,0.240458333333333,7,4,0,"2010-11-22","Nov-10","22"
1000,0.2913125,7,5,3,"2010-11-23","Nov-10","23"
1001,0.0837291666666667,7,5,3,"2010-11-23","Nov-10","23"
1524,0.272291666666667,7,5,3,"2010-11-23","Nov-10","23"
1821,0.159458333333333,7,5,3,"2010-11-23","Nov-10","23"
1000,0.247645833333333,5,2,0,"2010-11-24","Nov-10","24"
1001,0.0843958333333333,5,2,0,"2010-11-24","Nov-10","24"
1524,0.544645833333333,5,2,0,"2010-11-24","Nov-10","24"
1821,0.2111875,5,2,0,"2010-11-24","Nov-10","24"
1000,0.205395833333333,3,1,-1,"2010-11-25","Nov-10","25"
1001,0.084125,3,1,-1,"2010-11-25","Nov-10","25"
1524,0.7804375,3,1,-1,"2010-11-25","Nov-10","25"
1821,0.17825,3,1,-1,"2010-11-25","Nov-10","25"
1000,0.107125,3,0,-2,"2010-11-26","Nov-10","26"
1001,0.0845208333333333,3,0,-2,"2010-11-26","Nov-10","26"
1524,0.809583333333333,3,0,-2,"2010-11-26","Nov-10","26"
1821,0.0262083333333333,3,0,-2,"2010-11-26","Nov-10","26"
1000,0.278854166666667,2,0,-2,"2010-11-27","Nov-10","27"
1001,0.084875,2,0,-2,"2010-11-27","Nov-10","27"
1524,0.0125416666666667,2,0,-2,"2010-11-27","Nov-10","27"
1821,0.0280625,2,0,-2,"2010-11-27","Nov-10","27"
1000,0.29325,-1,-4,-8,"2010-11-28","Nov-10","28"
1001,0.0844583333333333,-1,-4,-8,"2010-11-28","Nov-10","28"
1524,0.0129583333333333,-1,-4,-8,"2010-11-28","Nov-10","28"
1821,0.013375,-1,-4,-8,"2010-11-28","Nov-10","28"
1000,0.183291666666667,3,-2,-8,"2010-11-29","Nov-10","29"
1001,0.607770833333333,3,-2,-8,"2010-11-29","Nov-10","29"
1524,0.499041666666667,3,-2,-8,"2010-11-29","Nov-10","29"
1821,0.194770833333333,3,-2,-8,"2010-11-29","Nov-10","29"
1000,0.333604166666667,3,1,-1,"2010-11-30","Nov-10","30"
1001,1.08464583333333,3,1,-1,"2010-11-30","Nov-10","30"
1524,0.0105,3,1,-1,"2010-11-30","Nov-10","30"
1821,0.184770833333333,3,1,-1,"2010-11-30","Nov-10","30"
1000,0.28975,0,-1,-2,"2010-12-01","Dec-10","01"
1001,1.08829166666667,0,-1,-2,"2010-12-01","Dec-10","01"
1524,0.010625,0,-1,-2,"2010-12-01","Dec-10","01"
1821,0.128916666666667,0,-1,-2,"2010-12-01","Dec-10","01"
1000,0.204645833333333,1,-2,-6,"2010-12-02","Dec-10","02"
1001,1.0906875,1,-2,-6,"2010-12-02","Dec-10","02"
1524,0.0113541666666667,1,-2,-6,"2010-12-02","Dec-10","02"
1821,0.1240625,1,-2,-6,"2010-12-02","Dec-10","02"
1000,0.333791666666667,2,-2,-7,"2010-12-03","Dec-10","03"
1001,1.09233333333333,2,-2,-7,"2010-12-03","Dec-10","03"
1524,0.00777083333333333,2,-2,-7,"2010-12-03","Dec-10","03"
1821,0.0177708333333333,2,-2,-7,"2010-12-03","Dec-10","03"
1000,0.0644375,1,0,-2,"2010-12-04","Dec-10","04"
1001,1.09816666666667,1,0,-2,"2010-12-04","Dec-10","04"
1524,0.00927083333333333,1,0,-2,"2010-12-04","Dec-10","04"
1821,0.0365416666666667,1,0,-2,"2010-12-04","Dec-10","04"
1000,0.2995625,-2,-2,-3,"2010-12-05","Dec-10","05"
1001,1.0975,-2,-2,-3,"2010-12-05","Dec-10","05"
1524,0.00954166666666667,-2,-2,-3,"2010-12-05","Dec-10","05"
1821,0.0163541666666667,-2,-2,-3,"2010-12-05","Dec-10","05"
1000,0.297791666666667,1,-3,-7,"2010-12-06","Dec-10","06"
1001,1.08677083333333,1,-3,-7,"2010-12-06","Dec-10","06"
1524,1.36916666666667,1,-3,-7,"2010-12-06","Dec-10","06"
1821,0.193979166666667,1,-3,-7,"2010-12-06","Dec-10","06"
1000,0.219895833333333,2,-2,-5,"2010-12-07","Dec-10","07"
1001,1.08204166666667,2,-2,-5,"2010-12-07","Dec-10","07"
1524,0.0112291666666667,2,-2,-5,"2010-12-07","Dec-10","07"
1821,0.175520833333333,2,-2,-5,"2010-12-07","Dec-10","07"
1000,0.393,0,-4,-7,"2010-12-08","Dec-10","08"
1001,1.08479166666667,0,-4,-7,"2010-12-08","Dec-10","08"
1524,0.0103541666666667,0,-4,-7,"2010-12-08","Dec-10","08"
1821,0.146354166666667,0,-4,-7,"2010-12-08","Dec-10","08"
1000,0.206166666666667,3,0,-3,"2010-12-09","Dec-10","09"
1001,1.08347916666667,3,0,-3,"2010-12-09","Dec-10","09"
1524,0.007875,3,0,-3,"2010-12-09","Dec-10","09"
1821,0.171125,3,0,-3,"2010-12-09","Dec-10","09"
1000,0.237645833333333,6,4,2,"2010-12-10","Dec-10","10"
1001,1.08783333333333,6,4,2,"2010-12-10","Dec-10","10"
1524,0.0100625,6,4,2,"2010-12-10","Dec-10","10"
1821,0.0175625,6,4,2,"2010-12-10","Dec-10","10"
1000,0.18925,6,2,-1,"2010-12-11","Dec-10","11"
1001,1.10316666666667,6,2,-1,"2010-12-11","Dec-10","11"
1524,0.0103541666666667,6,2,-1,"2010-12-11","Dec-10","11"
1821,0.0136458333333333,6,2,-1,"2010-12-11","Dec-10","11"
1000,0.277395833333333,6,2,-1,"2010-12-12","Dec-10","12"
1001,1.10214583333333,6,2,-1,"2010-12-12","Dec-10","12"
1524,0.0109375,6,2,-1,"2010-12-12","Dec-10","12"
1821,0.0150833333333333,6,2,-1,"2010-12-12","Dec-10","12"
1000,0.260375,5,2,0,"2010-12-13","Dec-10","13"
1001,1.08339583333333,5,2,0,"2010-12-13","Dec-10","13"
1524,1.368,5,2,0,"2010-12-13","Dec-10","13"
1821,0.191395833333333,5,2,0,"2010-12-13","Dec-10","13"
1000,0.24725,5,2,-2,"2010-12-14","Dec-10","14"
1001,1.08620833333333,5,2,-2,"2010-12-14","Dec-10","14"
1524,1.04660416666667,5,2,-2,"2010-12-14","Dec-10","14"
1821,0.357125,5,2,-2,"2010-12-14","Dec-10","14"
1000,0.332625,5,3,1,"2010-12-15","Dec-10","15"
1001,1.0820625,5,3,1,"2010-12-15","Dec-10","15"
1524,1.57602083333333,5,3,1,"2010-12-15","Dec-10","15"
1821,0.173270833333333,5,3,1,"2010-12-15","Dec-10","15"
1000,0.252729166666667,7,2,-2,"2010-12-16","Dec-10","16"
1001,1.090125,7,2,-2,"2010-12-16","Dec-10","16"
1524,1.2065625,7,2,-2,"2010-12-16","Dec-10","16"
1821,0.1375625,7,2,-2,"2010-12-16","Dec-10","16"
1000,0.216291666666667,0,-2,-3,"2010-12-17","Dec-10","17"
1001,1.08916666666667,0,-2,-3,"2010-12-17","Dec-10","17"
1524,1.00622916666667,0,-2,-3,"2010-12-17","Dec-10","17"
